symbol,date,open,high,low,close,volume,trade_count,vwap,feed,adjustment
QQQ,2026-07-08,704.95,712.2599,700.91,711.44,35787848,762710,707.389881,sip,all
QQQ,2026-07-09,718.33,724.23,715.125,723.28,33826749,618535,721.230946,sip,all
QQQ,2026-07-10,720.7,726.39,717.0,725.51,26605173,580872,723.478122,sip,all
SOXX,2025-09-02,237.56,241.8,237.04,241.7,6659245,164108,239.17,sip,all
SOXX,2025-09-03,242.1,242.29,238.12,240.56,5473321,173296,239.98,sip,all
SOXX,2025-09-04,238.95,243.38,237.64,243.04,11842211,291483,240.55,sip,all
SOXX,2025-09-05,246.7,247.35,243.0,245.9,17104684,387406,245.29,sip,all
SOXX,2025-09-08,247.25,248.76,246.41,247.69,10290464,242680,247.55,sip,all
SOXX,2025-09-09,247.95,248.52,246.08,247.9,9305217,209328,247.5,sip,all
SOXX,2025-09-10,251.85,253.03,250.69,252.27,13398411,300601,252.12,sip,all
SOXX,2025-09-11,253.63,255.32,253.44,254.0,10286064,231682,254.27,sip,all
SOXX,2025-09-12,254.62,255.21,252.98,254.45,7144393,185668,254.29,sip,all
SOXX,2025-09-15,254.01,256.64,253.35,256.6,7239217,214427,255.65,sip,all
SOXX,2025-09-16,257.63,258.39,255.93,257.92,7543308,183068,257.39,sip,all
SOXX,2025-09-17,257.28,260.07,254.18,257.87,6566882,232143,257.57,sip,all
SOXX,2025-09-18,264.38,268.29,263.47,266.89,12601556,277999,266.6,sip,all
SOXX,2025-09-19,266.61,266.72,262.93,265.18,5839134,184479,264.76,sip,all
SOXX,2025-09-22,265.97,269.97,265.9,269.14,5721424,206179,268.6,sip,all
SOXX,2025-09-23,270.1,271.44,267.23,268.82,6068279,188088,269.45,sip,all
SOXX,2025-09-24,268.05,269.07,264.93,268.41,7825458,186336,267.83,sip,all
SOXX,2025-09-25,263.9,268.25,261.13,267.56,11157772,226868,265.75,sip,all
SOXX,2025-09-26,267.84,268.73,265.06,268.14,7244460,195386,267.26,sip,all
SOXX,2025-09-29,271.03,272.1,268.18,268.24,5954879,197030,270.29,sip,all
SOXX,2025-09-30,268.16,270.75,267.08,270.43,7091836,212531,269.13,sip,all
SOXX,2025-10-01,268.69,275.99,268.19,275.63,9339556,214537,273.0,sip,all
SOXX,2025-10-02,280.78,281.82,278.9,280.97,7250026,204720,280.57,sip,all
SOXX,2025-10-03,282.23,283.61,277.77,279.25,8629281,220276,280.68,sip,all
SOXX,2025-10-06,290.25,291.76,287.61,287.62,11274978,303789,289.97,sip,all
SOXX,2025-10-07,290.23,290.74,280.81,281.19,9952035,240046,283.97,sip,all
SOXX,2025-10-08,281.28,291.12,280.76,290.8,9301739,241181,287.19,sip,all
SOXX,2025-10-09,290.34,290.87,286.74,289.45,7603525,263417,288.76,sip,all
SOXX,2025-10-10,290.08,290.89,270.77,271.3,26691230,728197,278.25,sip,all
SOXX,2025-10-13,282.06,285.22,279.62,284.14,8703376,397415,283.39,sip,all
SOXX,2025-10-14,277.79,284.04,276.65,278.32,8476042,434568,280.06,sip,all
SOXX,2025-10-15,285.52,287.28,281.12,286.91,7595239,369236,285.68,sip,all
SOXX,2025-10-16,290.33,291.51,285.21,288.24,7410391,457323,288.69,sip,all
SOXX,2025-10-17,286.16,288.9,283.0,287.43,6261510,335042,286.12,sip,all
SOXX,2025-10-20,289.87,294.25,289.75,292.22,5832300,280898,292.77,sip,all
SOXX,2025-10-21,291.75,291.95,288.48,290.59,3965223,221043,290.57,sip,all
SOXX,2025-10-22,287.37,289.09,277.75,283.4,7875302,145279,282.41,sip,all
SOXX,2025-10-23,281.77,291.12,281.53,290.32,5374810,113341,288.95,sip,all
SOXX,2025-10-24,295.57,297.46,294.69,295.11,4621169,92329,296.05,sip,all
SOXX,2025-10-27,300.66,304.23,299.64,303.3,5165020,107443,302.81,sip,all
SOXX,2025-10-28,302.69,305.19,301.61,303.67,4156442,92117,303.67,sip,all
SOXX,2025-10-29,309.07,311.99,306.19,308.81,4503069,100722,309.72,sip,all
SOXX,2025-10-30,307.15,310.33,304.6,304.63,4630695,98087,306.69,sip,all
SOXX,2025-10-31,307.91,310.53,303.48,305.77,5164275,100096,306.64,sip,all
SOXX,2025-11-03,309.61,310.96,306.35,307.59,3750762,99363,308.12,sip,all
SOXX,2025-11-04,299.57,303.97,294.8,295.5,5288819,122076,298.53,sip,all
SOXX,2025-11-05,296.45,308.38,296.13,304.69,4949353,143193,304.0,sip,all
SOXX,2025-11-06,304.22,305.11,294.6,296.74,8548311,223312,298.13,sip,all
SOXX,2025-11-07,291.89,293.7,282.87,293.63,13798565,344237,288.18,sip,all
SOXX,2025-11-10,301.67,302.59,297.78,301.23,6030840,154442,300.98,sip,all
SOXX,2025-11-11,298.28,299.25,293.94,294.4,5877863,127753,295.48,sip,all
SOXX,2025-11-12,299.45,300.92,296.74,298.91,4144965,109705,298.75,sip,all
SOXX,2025-11-13,295.18,296.37,285.72,288.64,10980641,255442,289.1,sip,all
SOXX,2025-11-14,279.9,292.05,278.7,287.78,7141995,209088,287.44,sip,all
SOXX,2025-11-17,285.34,290.79,279.52,282.84,8188737,184372,284.27,sip,all
SOXX,2025-11-18,278.83,280.69,273.39,276.27,11103066,274128,277.04,sip,all
SOXX,2025-11-19,277.43,284.41,276.11,280.89,5108056,154599,280.27,sip,all
SOXX,2025-11-20,288.16,289.25,266.32,267.42,13398331,336031,276.66,sip,all
SOXX,2025-11-21,267.58,274.06,259.78,270.14,15355858,354612,267.41,sip,all
SOXX,2025-11-24,273.08,283.33,272.92,281.98,6424802,149227,280.61,sip,all
SOXX,2025-11-25,278.24,283.61,272.06,282.86,5942820,133620,278.21,sip,all
SOXX,2025-11-26,285.99,293.33,285.88,290.65,5818259,118889,290.06,sip,all
SOXX,2025-11-28,292.5,296.23,291.09,295.98,3037957,58889,294.29,sip,all
SOXX,2025-12-01,292.12,298.66,291.78,296.16,3932993,91097,296.14,sip,all
SOXX,2025-12-02,299.68,304.06,297.93,302.07,5086879,114010,301.76,sip,all
SOXX,2025-12-03,303.72,308.78,300.7,308.57,3867116,105820,305.25,sip,all
SOXX,2025-12-04,307.05,307.48,303.81,305.5,4639662,97204,305.59,sip,all
SOXX,2025-12-05,308.51,312.03,308.14,308.61,4338106,104587,309.82,sip,all
SOXX,2025-12-08,311.13,313.28,309.07,311.96,3620859,82883,311.18,sip,all
SOXX,2025-12-09,309.99,312.05,308.65,311.38,2775282,69978,310.92,sip,all
SOXX,2025-12-10,311.21,316.54,309.77,315.52,5093809,80643,313.81,sip,all
SOXX,2025-12-11,312.0,313.97,305.01,313.72,6504706,129991,310.4,sip,all
SOXX,2025-12-12,310.01,310.8,297.2,298.72,13813631,254369,301.36,sip,all
SOXX,2025-12-15,301.82,302.73,296.47,297.25,5241792,102616,298.98,sip,all
SOXX,2025-12-16,296.38,298.59,292.76,295.88,5850416,104652,295.42,sip,all
SOXX,2025-12-17,297.0,297.86,284.12,284.92,10422049,186001,287.15,sip,all
SOXX,2025-12-18,295.4,296.64,290.52,291.72,6740393,133806,293.38,sip,all
SOXX,2025-12-19,294.35,301.36,294.18,299.48,5074953,108828,299.53,sip,all
SOXX,2025-12-22,306.39,306.6,302.22,303.51,4018973,92802,303.65,sip,all
SOXX,2025-12-23,301.88,304.79,301.04,304.63,2708577,66661,303.95,sip,all
SOXX,2025-12-24,304.66,306.17,304.38,305.81,1723245,41328,305.47,sip,all
SOXX,2025-12-26,307.07,307.2,304.96,305.71,1860929,51222,306.23,sip,all
SOXX,2025-12-29,303.04,306.13,301.56,304.99,3620720,87033,304.23,sip,all
SOXX,2025-12-30,305.75,307.15,304.37,304.59,2984846,76703,305.51,sip,all
SOXX,2025-12-31,305.3,305.79,300.78,300.82,2954235,62324,302.5,sip,all
SOXX,2026-01-02,308.22,315.47,308.22,313.35,8491325,179298,312.86,sip,all
SOXX,2026-01-05,320.35,322.29,316.53,317.71,7892031,166124,319.35,sip,all
SOXX,2026-01-06,321.72,328.79,321.65,327.99,7579894,149934,326.35,sip,all
SOXX,2026-01-07,324.7,325.59,321.76,324.54,4528460,113529,324.03,sip,all
SOXX,2026-01-08,323.84,323.84,316.06,319.23,5408327,102914,318.62,sip,all
SOXX,2026-01-09,322.45,330.31,320.76,328.42,7323053,127736,327.58,sip,all
SOXX,2026-01-12,325.34,331.02,325.18,329.99,5159571,119458,329.56,sip,all
SOXX,2026-01-13,332.49,336.05,331.53,332.94,3835882,98981,333.31,sip,all
SOXX,2026-01-14,330.67,331.63,326.82,331.54,5468927,126468,329.45,sip,all
SOXX,2026-01-15,342.73,344.17,336.85,336.85,6531451,133947,341.12,sip,all
SOXX,2026-01-16,343.13,345.03,339.85,342.1,5127307,115407,342.65,sip,all
SOXX,2026-01-20,335.83,342.82,335.59,336.98,6232583,142075,339.08,sip,all
SOXX,2026-01-21,341.47,350.95,339.93,347.76,7204178,174395,346.56,sip,all
SOXX,2026-01-22,353.97,354.21,346.99,348.29,4661976,115292,349.04,sip,all
SOXX,2026-01-23,346.01,347.65,341.8,344.33,4335863,108483,344.24,sip,all
SOXX,2026-01-26,342.92,345.12,340.76,342.7,4458743,101453,343.23,sip,all
SOXX,2026-01-27,347.78,352.82,346.27,350.7,5293550,125486,351.02,sip,all
SOXX,2026-01-28,358.14,361.65,356.33,360.07,5364042,146238,359.06,sip,all
SOXX,2026-01-29,360.79,363.4,347.34,360.74,8446174,208282,356.13,sip,all
SOXX,2026-01-30,355.61,359.8,343.34,345.92,8719085,197623,351.07,sip,all
SOXX,2026-02-02,342.0,355.72,341.53,352.31,7758021,179381,351.84,sip,all
SOXX,2026-02-03,355.52,356.73,337.72,345.26,8371172,213968,344.51,sip,all
SOXX,2026-02-04,341.81,345.01,322.98,330.02,15231365,362255,331.91,sip,all
SOXX,2026-02-05,326.18,335.1,323.69,330.47,10406541,263987,329.61,sip,all
SOXX,2026-02-06,337.03,349.18,335.5,348.13,9096100,209117,344.11,sip,all
SOXX,2026-02-09,344.46,354.35,343.51,352.39,7091409,186020,351.65,sip,all
SOXX,2026-02-10,353.13,354.65,347.74,351.05,6252387,180220,351.54,sip,all
SOXX,2026-02-11,358.42,361.89,351.02,359.81,7497024,177070,358.47,sip,all
SOXX,2026-02-12,363.06,364.98,350.67,351.12,9487983,229717,355.75,sip,all
SOXX,2026-02-13,352.42,357.22,348.3,354.27,5963039,149539,354.15,sip,all
SOXX,2026-02-17,349.42,356.71,344.94,353.71,4068938,110989,351.54,sip,all
SOXX,2026-02-18,355.43,361.27,353.21,357.53,5681203,120376,357.88,sip,all
SOXX,2026-02-19,353.79,355.93,351.39,355.45,5576424,129281,353.76,sip,all
SOXX,2026-02-20,353.2,360.94,352.42,359.04,6013593,147883,358.01,sip,all
SOXX,2026-02-23,357.18,359.99,352.47,356.43,6345568,116074,355.71,sip,all
SOXX,2026-02-24,361.21,364.34,357.65,361.65,6210672,151164,362.22,sip,all
SOXX,2026-02-25,365.8,368.42,365.11,367.6,4544959,123986,367.16,sip,all
SOXX,2026-02-26,365.98,366.08,350.03,356.41,13336047,328314,355.28,sip,all
SOXX,2026-02-27,349.22,353.64,347.96,351.91,6255987,170615,350.8,sip,all
SOXX,2026-03-02,343.42,351.95,342.97,351.67,7290405,186130,349.1,sip,all
SOXX,2026-03-03,337.72,338.94,330.53,334.42,17953008,407811,335.38,sip,all
SOXX,2026-03-04,339.59,343.44,336.42,341.17,10655217,272037,340.67,sip,all
SOXX,2026-03-05,338.53,343.35,330.21,337.39,7245150,190481,336.57,sip,all
SOXX,2026-03-06,328.04,334.68,321.14,323.16,8739584,228319,327.55,sip,all
SOXX,2026-03-09,317.96,336.8,315.88,336.0,9830838,279817,325.45,sip,all
SOXX,2026-03-10,335.94,345.18,335.94,338.44,7476089,210999,340.86,sip,all
SOXX,2026-03-11,340.13,345.02,340.08,341.72,6219554,157436,342.35,sip,all
SOXX,2026-03-12,336.97,337.18,328.28,329.83,8013929,214677,331.35,sip,all
SOXX,2026-03-13,333.51,338.03,329.43,330.96,6455503,154170,332.74,sip,all
SOXX,2026-03-16,338.52,341.67,335.95,337.46,8023337,263989,339.28,sip,all
SOXX,2026-03-17,340.4,341.0,336.63,340.09,4476327,158325,339.44,sip,all
SOXX,2026-03-18,340.36,343.28,338.13,338.13,6368267,196872,340.52,sip,all
SOXX,2026-03-19,328.6,342.61,326.61,340.04,8296829,273556,334.95,sip,all
SOXX,2026-03-20,339.55,341.09,327.78,332.35,9446894,293755,333.33,sip,all
SOXX,2026-03-23,339.95,344.77,334.96,336.43,8156350,269161,339.97,sip,all
SOXX,2026-03-24,333.63,343.06,333.46,340.86,5291813,186395,338.93,sip,all
SOXX,2026-03-25,344.01,347.52,341.98,345.09,5873420,190056,344.85,sip,all
SOXX,2026-03-26,339.29,339.72,328.36,328.69,10178124,353452,333.03,sip,all
SOXX,2026-03-27,326.69,329.79,322.01,323.33,6340509,208795,324.86,sip,all
SOXX,2026-03-30,326.6,327.47,307.11,309.64,13211872,383070,313.18,sip,all
SOXX,2026-03-31,315.45,329.02,314.73,328.5,14041273,394051,322.99,sip,all
SOXX,2026-04-01,333.33,342.49,332.19,338.38,10135844,284215,338.79,sip,all
SOXX,2026-04-02,324.96,340.23,324.88,339.45,6525555,201196,334.89,sip,all
SOXX,2026-04-06,341.36,345.61,339.76,343.94,3110798,107191,342.82,sip,all
SOXX,2026-04-07,342.87,347.78,338.31,347.6,4030272,131830,343.48,sip,all
SOXX,2026-04-08,367.72,370.97,361.96,370.22,9874736,246341,368.33,sip,all
SOXX,2026-04-09,371.12,378.77,371.12,378.45,6041639,191236,375.24,sip,all
SOXX,2026-04-10,382.49,389.42,382.49,386.42,5602816,176618,386.82,sip,all
SOXX,2026-04-13,384.7,393.38,384.19,393.15,4383480,149506,388.84,sip,all
SOXX,2026-04-14,397.65,401.25,393.32,401.05,5208568,188531,397.48,sip,all
SOXX,2026-04-15,400.12,401.9,392.2,401.67,5576554,191409,397.85,sip,all
SOXX,2026-04-16,400.41,407.29,397.8,405.76,4406184,178134,403.49,sip,all
SOXX,2026-04-17,413.18,415.53,409.39,415.51,5735447,150376,413.44,sip,all
SOXX,2026-04-20,417.23,418.66,411.59,417.35,3497799,135988,415.63,sip,all
SOXX,2026-04-21,420.2,423.15,416.47,420.5,3682849,110860,420.6,sip,all
SOXX,2026-04-22,427.06,431.96,422.62,431.57,6564131,122112,428.92,sip,all
SOXX,2026-04-23,435.13,446.43,433.83,440.79,10820134,378208,440.13,sip,all
SOXX,2026-04-24,457.37,463.65,450.76,461.38,9080644,272625,459.59,sip,all
SOXX,2026-04-27,461.53,462.78,448.72,455.19,8932596,285341,453.4,sip,all
SOXX,2026-04-28,437.42,445.93,431.54,438.5,11025615,358188,438.09,sip,all
SOXX,2026-04-29,445.05,450.16,442.2,449.78,5979777,225057,446.78,sip,all
SOXX,2026-04-30,455.48,461.92,449.13,461.22,5177628,137885,456.69,sip,all
SOXX,2026-05-01,458.25,466.69,454.85,465.53,4164179,110563,462.5,sip,all
SOXX,2026-05-04,467.71,469.39,457.59,461.84,5239583,211312,463.44,sip,all
SOXX,2026-05-05,470.92,485.95,470.01,482.5,7213351,260993,480.41,sip,all
SOXX,2026-05-06,497.72,506.7,487.63,506.63,9779732,405441,499.82,sip,all
SOXX,2026-05-07,502.69,503.44,487.9,492.13,9925943,382260,494.9,sip,all
SOXX,2026-05-08,504.0,520.21,502.51,520.05,7765732,329446,513.61,sip,all
SOXX,2026-05-11,523.83,533.49,521.41,532.51,7506722,313497,529.19,sip,all
SOXX,2026-05-12,520.6,524.9,495.47,515.75,14677123,511601,508.03,sip,all
SOXX,2026-05-13,527.36,532.0,515.7,528.04,7356870,261125,525.45,sip,all
SOXX,2026-05-14,526.25,532.88,521.96,529.78,5222463,224490,529.58,sip,all
SOXX,2026-05-15,511.43,518.54,506.02,508.28,9400463,340157,511.86,sip,all
SOXX,2026-05-18,517.77,519.71,486.69,495.63,10014034,338617,496.83,sip,all
SOXX,2026-05-19,484.17,505.8,477.72,496.5,12228328,413810,492.11,sip,all
SOXX,2026-05-20,507.49,520.29,506.31,520.06,9467401,300495,515.55,sip,all
SOXX,2026-05-21,517.92,526.53,514.76,524.46,6759532,240495,521.58,sip,all
SOXX,2026-05-22,531.63,541.63,529.92,537.08,7682003,258229,537.13,sip,all
SOXX,2026-05-26,556.73,572.68,555.15,569.82,8942408,285118,565.92,sip,all
SOXX,2026-05-27,584.1,584.22,551.63,563.71,11427896,375238,562.39,sip,all
SOXX,2026-05-28,564.05,575.53,554.56,569.2,6776233,228404,567.03,sip,all
SOXX,2026-05-29,576.17,581.95,564.33,568.81,7337084,253763,570.55,sip,all
SOXX,2026-06-01,563.4,577.72,557.12,571.66,7014325,218902,569.07,sip,all
SOXX,2026-06-02,584.89,605.15,581.65,604.73,7490247,270654,596.34,sip,all
SOXX,2026-06-03,615.92,618.55,597.73,615.39,8580060,249951,612.34,sip,all
SOXX,2026-06-04,587.36,610.97,577.27,602.43,11462562,392502,593.09,sip,all
SOXX,2026-06-05,577.59,580.22,539.31,539.51,22399615,679901,557.73,sip,all
SOXX,2026-06-08,569.49,581.1,560.52,571.18,12858722,387267,571.72,sip,all
SOXX,2026-06-09,585.17,588.3,521.99,561.87,24542577,651535,550.38,sip,all
SOXX,2026-06-10,551.4,572.24,539.12,541.25,16685298,558773,551.98,sip,all
SOXX,2026-06-11,555.16,587.72,554.55,586.65,12307024,357774,572.09,sip,all
SOXX,2026-06-12,583.83,602.4,578.26,595.97,9960067,284252,594.16,sip,all
SOXX,2026-06-15,622.61,629.7199,618.45,628.45,8187086,247705,624.835856,sip,all
SOXX,2026-06-16,623.84,629.64,590.63,591.24,11222674,309169,605.467553,sip,all
SOXX,2026-06-17,611.56,621.99,598.95,599.73,8961169,280654,609.0346,sip,all
SOXX,2026-06-18,626.52,644.43,626.15,639.45,9681923,313871,636.895828,sip,all
SOXX,2026-06-22,653.955,655.95,643.93,655.01,7800061,274255,650.626408,sip,all
SOXX,2026-06-23,607.64,619.94,598.19,603.39,12733519,398166,607.176094,sip,all
SOXX,2026-06-24,606.19,609.69,586.66,601.5,9245542,298766,597.570083,sip,all
SOXX,2026-06-25,637.33,638.47,598.83,625.2,12806878,393130,618.666254,sip,all
SOXX,2026-06-26,601.44,605.89,588.51,589.94,11034555,326142,595.661241,sip,all
SOXX,2026-06-29,593.71,615.3499,571.6,614.35,11052708,322514,599.154485,sip,all
SOXX,2026-06-30,616.15,644.94,616.15,640.76,10125391,254570,636.44456,sip,all
SOXX,2026-07-01,616.815,622.89,597.88,599.7,10001584,314576,607.173937,sip,all
SOXX,2026-07-02,601.235,608.11,554.91,566.32,16171499,479134,571.961991,sip,all
SOXX,2026-07-06,583.153,598.0,580.48,581.51,8435284,261830,587.532202,sip,all
SOXX,2026-07-07,551.925,558.06,536.12,551.69,12304819,369748,546.917443,sip,all
SOXX,2026-07-08,544.66,564.5,543.87,562.03,7208260,231190,557.799082,sip,all
SOXX,2026-07-09,589.5,594.99,579.14,581.7,10037885,277494,588.18846,sip,all
SOXX,2026-07-10,571.99,585.79,566.67,581.34,5872868,196447,578.391536,sip,all
TSM,2025-09-02,224.23,227.4,223.72,226.45,13974904,256149,225.67,sip,all
TSM,2025-09-03,229.55,230.47,226.66,229.43,7198492,146272,228.86,sip,all
TSM,2025-09-04,229.39,233.31,228.35,233.22,6241940,118521,231.68,sip,all
TSM,2025-09-05,238.2,242.48,235.88,241.35,13269894,240576,239.28,sip,all
TSM,2025-09-08,239.94,245.78,239.57,245.09,12986596,195021,243.59,sip,all
TSM,2025-09-09,244.84,252.57,244.84,248.79,13443419,229770,249.4,sip,all
TSM,2025-09-10,256.67,262.34,255.56,258.23,18822431,315365,258.7,sip,all
TSM,2025-09-11,258.14,259.42,256.04,256.71,10002848,199064,257.54,sip,all
TSM,2025-09-12,258.64,258.74,256.19,257.13,8496585,138098,257.33,sip,all
TSM,2025-09-15,257.8,260.57,256.56,259.16,8147738,159925,258.61,sip,all
TSM,2025-09-16,264.32,264.84,259.04,260.49,10381854,182011,261.36,sip,all
TSM,2025-09-17,262.75,263.22,258.17,261.21,10422030,181252,260.67,sip,all
TSM,2025-09-18,256.45,268.91,256.43,267.03,16917295,312591,263.68,sip,all
TSM,2025-09-19,264.77,264.97,261.23,263.28,17640249,210726,263.24,sip,all
TSM,2025-09-22,264.94,274.7,263.85,270.99,15630292,257457,269.94,sip,all
TSM,2025-09-23,280.7,284.28,278.32,281.01,17830324,296108,280.68,sip,all
TSM,2025-09-24,278.62,279.52,275.05,279.02,10230965,215503,278.05,sip,all
TSM,2025-09-25,271.48,275.47,268.57,275.0,11863397,248163,273.05,sip,all
TSM,2025-09-26,272.24,273.84,268.99,271.72,10451886,208266,270.96,sip,all
TSM,2025-09-29,274.83,278.19,271.59,271.59,8046187,173687,274.45,sip,all
TSM,2025-09-30,273.67,277.81,272.18,277.61,8348796,183123,275.84,sip,all
TSM,2025-10-01,276.76,288.73,275.5,286.74,14620139,293326,284.69,sip,all
TSM,2025-10-02,294.74,294.94,285.31,286.38,10197961,238874,288.18,sip,all
TSM,2025-10-03,291.1,294.28,288.74,290.43,10572491,236957,291.45,sip,all
TSM,2025-10-06,298.21,305.45,298.13,300.58,15785026,315757,302.01,sip,all
TSM,2025-10-07,304.78,305.25,291.52,292.26,13080969,312759,296.2,sip,all
TSM,2025-10-08,293.23,304.56,292.21,302.69,12821210,265239,301.14,sip,all
TSM,2025-10-09,300.49,301.01,295.63,298.08,10259887,251548,298.03,sip,all
TSM,2025-10-10,298.15,298.4,278.65,278.97,23398001,527588,285.84,sip,all
TSM,2025-10-13,296.44,302.8,290.56,301.07,20318268,382806,298.97,sip,all
TSM,2025-10-14,293.85,299.94,289.59,294.16,16567867,320794,294.73,sip,all
TSM,2025-10-15,304.44,304.77,298.27,302.88,20788021,362124,302.26,sip,all
TSM,2025-10-16,309.06,309.5,294.91,298.04,26341457,549251,300.1,sip,all
TSM,2025-10-17,296.6,301.48,293.14,293.31,17633323,307548,296.05,sip,all
TSM,2025-10-20,298.2,301.83,295.27,295.91,13391614,255664,298.38,sip,all
TSM,2025-10-21,297.2,297.57,291.89,292.74,11190492,231814,293.76,sip,all
TSM,2025-10-22,291.24,293.43,282.69,287.14,15409109,332241,287.57,sip,all
TSM,2025-10-23,288.06,292.32,287.89,288.98,10379853,227353,290.32,sip,all
TSM,2025-10-24,293.79,296.16,292.62,293.19,8747007,201335,294.03,sip,all
TSM,2025-10-27,296.86,298.67,291.92,296.46,13615029,252452,295.64,sip,all
TSM,2025-10-28,296.52,300.31,294.3,299.72,11804198,228741,297.5,sip,all
TSM,2025-10-29,303.96,306.11,300.56,303.26,16177305,279672,303.51,sip,all
TSM,2025-10-30,301.26,305.46,299.02,301.4,14507088,232802,302.45,sip,all
TSM,2025-10-31,304.15,305.83,294.89,298.62,12667857,240800,299.27,sip,all
TSM,2025-11-03,300.77,308.26,300.3,303.03,12466592,283633,304.05,sip,all
TSM,2025-11-04,295.1,300.18,291.75,292.28,16224285,318074,295.5,sip,all
TSM,2025-11-05,290.86,296.43,289.75,291.88,10502502,261663,293.52,sip,all
TSM,2025-11-06,292.33,292.87,285.65,287.5,11516858,290751,288.4,sip,all
TSM,2025-11-07,283.5,286.15,275.46,284.78,15715706,421405,280.9,sip,all
TSM,2025-11-10,292.59,295.34,290.0,293.5,10869194,263299,293.07,sip,all
TSM,2025-11-11,290.3,293.15,287.17,289.42,9666250,244855,289.5,sip,all
TSM,2025-11-12,291.93,293.1,287.84,288.87,9715927,230914,290.23,sip,all
TSM,2025-11-13,287.43,287.76,278.32,280.5,13827622,369928,280.81,sip,all
TSM,2025-11-14,274.25,285.14,271.59,283.11,11486828,308787,280.76,sip,all
TSM,2025-11-17,279.75,284.81,278.12,280.32,10227124,252087,280.69,sip,all
TSM,2025-11-18,275.88,278.51,271.08,276.24,11850366,302818,275.01,sip,all
TSM,2025-11-19,275.26,282.84,274.66,280.67,11179176,269014,279.38,sip,all
TSM,2025-11-20,290.45,291.09,274.75,275.83,15747324,385647,282.62,sip,all
TSM,2025-11-21,271.17,277.01,265.22,273.41,20872828,431748,271.76,sip,all
TSM,2025-11-24,271.55,283.35,271.55,282.93,13570309,289955,280.41,sip,all
TSM,2025-11-25,281.03,283.68,271.44,282.97,13726811,302402,278.45,sip,all
TSM,2025-11-26,287.37,291.05,286.0,288.22,12220253,288028,289.12,sip,all
TSM,2025-11-28,290.72,290.91,287.26,289.76,5515376,140101,289.38,sip,all
TSM,2025-12-01,285.2,289.41,281.49,285.95,7713000,195335,287.09,sip,all
TSM,2025-12-02,290.25,292.73,287.44,290.33,10746376,245845,290.47,sip,all
TSM,2025-12-03,290.42,294.84,284.35,293.67,9599221,226743,291.57,sip,all
TSM,2025-12-04,292.21,292.26,288.46,291.17,6752997,187793,290.24,sip,all
TSM,2025-12-05,294.27,298.99,291.49,292.95,10275297,221382,294.72,sip,all
TSM,2025-12-08,299.39,300.8,294.94,300.06,16643118,268694,298.31,sip,all
TSM,2025-12-09,298.19,302.85,296.71,301.59,11349073,200757,300.56,sip,all
TSM,2025-12-10,303.53,312.09,300.68,308.28,12429150,280216,306.76,sip,all
TSM,2025-12-11,304.1,304.62,298.44,303.63,15278375,255609,302.18,sip,all
TSM,2025-12-12,303.07,303.07,289.81,290.87,19306089,347177,293.31,sip,all
TSM,2025-12-15,293.97,294.62,286.4,286.59,12082441,252822,289.36,sip,all
TSM,2025-12-16,286.11,287.31,282.19,285.72,11418442,240973,284.75,sip,all
TSM,2025-12-17,287.37,287.95,273.98,275.85,16823004,361300,277.57,sip,all
TSM,2025-12-18,283.86,286.01,280.63,283.54,11260340,236607,284.03,sip,all
TSM,2025-12-19,285.24,291.0,285.24,287.8,12735804,215934,288.56,sip,all
TSM,2025-12-22,293.49,293.83,290.05,292.11,6091071,157471,292.09,sip,all
TSM,2025-12-23,292.22,296.72,291.03,295.76,6802255,161405,294.51,sip,all
TSM,2025-12-24,296.55,297.97,295.05,297.61,2753914,84526,296.86,sip,all
TSM,2025-12-26,298.7,302.17,297.33,301.63,5125913,145556,300.63,sip,all
TSM,2025-12-29,300.58,303.28,297.46,299.72,6205140,168581,299.4,sip,all
TSM,2025-12-30,301.15,303.33,298.25,298.38,6190570,136115,300.14,sip,all
TSM,2025-12-31,302.79,306.16,302.22,302.68,8175079,192123,303.99,sip,all
TSM,2026-01-02,310.73,320.31,310.46,318.33,18526908,412049,316.29,sip,all
TSM,2026-01-05,329.08,329.93,320.22,320.96,17382580,398341,324.41,sip,all
TSM,2026-01-06,328.9,331.75,323.29,326.12,15599625,367738,326.86,sip,all
TSM,2026-01-07,323.37,325.0,317.27,317.41,11744818,306059,319.86,sip,all
TSM,2026-01-08,323.1,323.2,314.88,316.74,10850820,287920,317.06,sip,all
TSM,2026-01-09,318.55,323.47,316.98,322.34,12325146,271298,320.61,sip,all
TSM,2026-01-12,320.81,332.22,319.78,330.45,12714751,320006,327.12,sip,all
TSM,2026-01-13,331.54,335.08,329.46,329.89,11473628,261962,331.49,sip,all
TSM,2026-01-14,328.54,328.54,323.52,325.8,11210830,298255,325.6,sip,all
TSM,2026-01-15,341.44,349.93,336.57,340.28,42188476,789058,344.2,sip,all
TSM,2026-01-16,345.13,348.45,340.1,341.03,18246104,394862,343.12,sip,all
TSM,2026-01-20,339.43,340.78,325.6,325.85,22809919,546653,330.86,sip,all
TSM,2026-01-21,332.1,332.31,324.38,324.82,16789752,385305,327.64,sip,all
TSM,2026-01-22,332.09,333.71,325.6,326.06,12800956,312903,329.43,sip,all
TSM,2026-01-23,330.74,335.8,330.05,333.53,12904448,283724,333.04,sip,all
TSM,2026-01-26,331.46,333.76,328.91,331.38,8646389,220213,332.0,sip,all
